0,B_0,B_0,0.1
0,B_0,B_0,0.1
0,B_0,B_0,0.1
0,B_0,B_0,0.1
0,B_0,B_0,0.1
0,B_0,B_0,0.2
0,B_0,B_0,0.1
0,B_0,B_0,0.1
0,B_0,B_0,0.1
0,B_0,B_0,0.1
0,B_0,B_0,0.1
0,B_0,B_0,0.1
0,B_0,B_0,0.1
0,B_0,B_0,0.1
0,B_2,B_2,0.7
0,B_2,B_2,0.4
0,B_1,B_1,0.1
0,B_2,B_2,0.1
0,B_2,B_2,0.1
0,B_1,B_1,0.1
0,B_1,B_1,0.1
0,B_1,B_1,0.1
0,B_1,B_1,0.1
0,B_2,B_2,0.1
0,B_1,B_1,0.1
0,B_1,B_1,0.1
0,B_1,B_1,0.2
0,B_2,B_2,0.1
0,B_2,B_2,0.2
0,B_2,B_2,0.7
0,B_2,B_2,0.4
0,B_1,B_1,0.1
0,B_1,B_1,0.2
0,B_1,B_1,0.2
0,B_1,B_1,0.1
0,B_2,B_2,0.1
0,B_2,B_2,0.1
0,B_3,B_3,0.1
0,B_3,B_3,0.1
0,B_3,B_3,0.1
0,B_4,B_4,0.1
0,B_3,B_3,0.2
0,B_3,B_3,0.1
0,B_3,B_4,0.1
0,B_4,B_3,0.1
0,B_3,B_5,0.1
0,B_4,B_4,0.1
0,B_4,B_4,0.1
0,B_4,B_4,0.1
0,B_3,B_5,0.2
0,B_3,B_3,0.1
0,B_3,B_4,0.1
0,B_3,B_4,0.1
0,B_4,B_4,0.1
0,B_4,B_5,0.1
0,B_4,B_4,0.1
0,B_4,B_4,0.1
0,B_3,B_3,0.2
0,B_3,B_5,0.1
0,B_3,B_4,0.1
0,B_4,B_3,0.1
0,B_4,B_4,0.1
0,B_4,B_5,0.1
0,B_4,B_5,0.2
0,B_4,B_6,0.1
0,B_4,B_6,0.1
0,B_4,B_4,0.1
0,B_4,B_3,0.1
0,B_4,B_4,0.1
0,B_3,B_5,0.1
0,B_3,B_5,0.1
0,B_3,B_4,0.2
0,B_3,B_5,0.1
0,B_3,B_6,0.1
0,B_3,B_6,0.1
0,B_3,B_6,0.1
0,B_3,B_6,0.1
0,B_3,B_6,0.1
0,B_3,B_6,0.1
0,B_4,B_4,0.1
0,B_3,B_4,0.1
0,B_3,B_3,0.1
0,B_3,B_3,0.1
0,B_3,B_5,0.1
0,B_3,B_6,0.1
0,B_3,B_5,0.1
0,B_3,B_5,0.1
0,B_3,B_6,0.1
0,B_3,B_5,0.1
0,B_3,B_5,0.1
0,B_3,B_6,0.1
0,B_3,B_4,0.1
0,B_3,B_4,0.1
0,B_3,B_3,0.1
0,B_3,B_4,0.1
0,B_3,B_4,0.1
0,B_3,B_3,0.1
0,B_3,B_5,0.1
0,B_3,B_4,0.1
0,B_3,B_5,0.1
0,B_3,B_6,0.1
0,B_3,B_3,0.1
0,B_3,B_5,0.1
0,B_4,B_3,0.1
0,B_4,B_3,0.1
0,B_4,B_3,0.1
0,B_3,B_4,0.1
0,B_3,B_4,0.1
0,B_3,B_3,0.1
0,B_4,B_3,0.1
0,B_4,B_3,0.1
0,B_4,B_5,0.1
0,B_4,B_5,0.1
0,B_4,B_4,0.1
0,B_4,B_6,0.1
0,B_4,B_3,0.1
0,B_4,B_3,0.1
0,B_4,B_5,0.1
0,B_4,B_4,0.1
0,B_4,B_4,0.1
0,B_3,B_3,0.1
0,B_3,B_3,0.1
0,B_3,B_5,0.2
0,B_3,B_4,0.1
0,B_3,B_6,0.1
0,B_4,B_6,0.1
0,B_4,B_6,0.1
0,B_4,B_6,0.1
0,B_4,B_5,0.1
0,B_3,B_3,0.1
0,B_3,B_6,0.1
0,B_3,B_4,0.1
0,B_3,B_3,0.1
0,B_3,B_5,0.1
0,B_3,B_5,0.1
0,B_3,B_4,0.1
0,B_3,B_4,0.1
0,B_3,B_5,0.1
0,B_4,B_3,0.1
0,B_4,B_3,0.1
0,B_4,B_4,0.1
0,B_4,B_6,0.1
0,B_4,B_4,0.2
0,B_4,B_3,0.1
0,B_4,B_6,0.1
0,B_4,B_6,0.1
0,B_4,B_4,0.1
0,B_4,B_3,0.1
0,B_4,B_5,0.1
0,B_4,B_5,0.1
0,B_4,B_3,0.1
0,B_4,B_3,0.1
0,B_4,B_3,0.1
0,B_4,B_5,0.1
0,B_4,B_3,0.1
0,B_4,B_4,0.1
0,B_5,B_3,0.1
0,B_5,B_3,0.1
0,B_5,B_4,0.1
0,B_5,B_3,0.1
0,B_5,B_6,0.1
0,B_5,B_5,0.1
0,B_5,B_5,0.1
0,B_5,B_3,0.1
0,B_5,B_5,0.1
0,B_5,B_3,0.1
0,B_5,B_4,0.1
0,B_5,B_5,0.1
0,B_5,B_4,0.3
0,B_6,B_3,0.1
0,B_6,B_3,0.1
0,B_6,B_6,0.1
0,B_6,B_4,0.1
0,B_6,B_4,0.2
0,B_6,B_6,0.1
0,B_6,B_4,0.1
0,B_5,B_3,0.1
0,B_5,B_3,0.1
0,B_5,B_3,0.1
0,B_5,B_19,0.1
0,B_5,B_5,0.1
0,B_5,B_5,0.1
0,B_5,B_5,0.1
0,B_6,B_4,0.1
0,B_6,B_4,0.1
0,B_6,B_5,0.1
0,B_6,B_6,0.1
0,B_6,B_6,0.1
0,B_5,B_5,0.1
0,B_5,B_5,0.1
0,B_5,B_3,0.1
0,B_5,B_5,0.1
0,B_5,B_5,0.1
0,B_5,B_3,0.1
0,B_5,B_4,0.1
0,B_5,B_3,0.1
0,B_5,B_5,0.1
0,B_5,B_3,0.1
0,B_5,B_3,0.1
0,B_6,B_4,0.1
0,B_6,B_4,0.1
0,B_6,B_6,0.1
0,B_6,B_6,0.1
0,B_5,B_6,0.1
0,B_5,B_3,0.2
0,B_5,B_5,0.1
0,B_5,B_6,0.1
0,B_5,B_6,0.1
0,B_6,B_3,0.1
0,B_6,B_5,0.1
0,B_6,B_4,0.1
0,B_6,B_4,0.1
0,B_6,B_3,0.1
0,B_5,B_3,0.1
0,B_5,B_5,0.1
0,B_5,B_6,0.1
0,B_6,B_6,0.1
0,B_6,B_6,0.1
0,B_6,B_6,0.1
0,B_5,B_5,0.1
0,B_5,B_5,0.1
0,B_6,B_4,0.1
0,B_6,B_3,0.1
0,B_6,B_5,0.1
0,B_6,B_6,0.1
0,B_6,B_4,0.1
0,B_6,B_6,0.1
0,B_6,B_6,0.1
0,B_6,B_5,0.1
0,B_6,B_3,0.1
0,B_6,B_6,0.2
0,B_6,B_5,0.1
0,B_6,B_3,0.1
0,B_6,B_3,0.2
0,B_6,B_5,0.1
0,B_6,B_4,0.1
0,B_6,B_6,0.1
0,B_8,B_8,0.1
0,B_8,B_8,0.1
0,B_8,B_8,0.1
0,B_8,B_8,0.1
0,B_7,B_7,0.1
0,B_7,B_7,0.1
0,B_7,B_8,0.1
0,B_8,B_7,0.1
0,B_8,B_7,0.1
0,B_8,B_9,0.1
0,B_8,B_8,0.1
0,B_7,B_7,0.1
0,B_7,B_8,0.1
0,B_7,B_7,0.1
0,B_8,B_9,0.1
0,B_8,B_9,0.2
0,B_8,B_7,0.1
0,B_8,B_8,0.1
0,B_8,B_9,0.1
0,B_8,B_9,0.1
0,B_8,B_9,0.1
0,B_8,B_8,0.3
0,B_8,B_8,0.1
0,B_8,B_8,0.1
0,B_8,B_8,0.1
0,B_7,B_7,0.1
0,B_7,B_7,0.1
0,B_8,B_7,0.1
0,B_7,B_7,0.1
0,B_8,B_8,0.3
0,B_7,B_7,0.2
0,B_7,B_7,0.1
0,B_7,B_7,0.1
0,B_7,B_8,0.1
0,B_8,B_8,0.1
0,B_8,B_8,0.1
0,B_8,B_9,0.1
0,B_8,B_9,0.2
