0,D_0,D_0,0.1
0,D_1,D_1,0.1
0,D_0,D_0,0.1
0,D_0,D_0,0.1
0,D_0,D_0,0.1
0,D_0,D_0,0.1
0,D_2,D_2,0.1
0,D_2,D_2,0.1
0,D_2,D_3,0.1
0,D_2,D_3,0.1
0,D_2,D_2,0.1
0,D_2,D_2,0.1
0,D_2,D_4,0.1
0,D_2,D_2,0.1
0,D_2,D_2,0.1
0,D_2,D_2,0.2
0,D_2,D_2,0.1
0,D_2,D_4,0.1
0,D_2,D_11,0.1
0,D_2,D_2,0.1
0,D_2,D_8,0.1
0,D_2,D_2,0.1
0,D_2,D_2,0.1
0,D_2,D_2,0.1
0,D_2,D_2,0.2
0,D_2,D_2,0.1
0,D_2,D_2,0.1
0,D_2,D_2,0.1
0,D_3,D_3,0.1
0,D_4,D_2,0.1
0,D_3,D_3,0.1
0,D_3,D_3,0.1
0,D_3,D_4,0.1
0,D_3,D_4,0.1
0,D_3,D_4,0.1
0,D_3,D_4,0.1
0,D_4,D_11,0.1
0,D_3,D_3,0.1
0,D_3,D_3,0.1
0,D_3,D_3,0.1
0,D_4,D_11,0.1
0,D_4,D_11,0.1
0,D_4,D_2,0.1
0,D_3,D_4,0.1
0,D_3,D_4,0.1
0,D_3,D_3,0.1
0,D_4,D_3,0.1
0,D_4,D_3,0.1
0,D_3,D_3,0.1
0,D_3,D_3,0.1
0,D_5,D_20,0.1
0,D_5,D_3,0.1
0,D_5,D_5,0.1
0,D_5,D_5,0.1
0,D_5,D_5,0.1
0,D_5,D_5,0.1
0,D_5,D_5,0.1
0,D_5,D_6,0.1
0,D_5,D_4,0.1
0,D_5,D_6,0.1
0,D_6,D_6,0.1
0,D_6,D_11,0.1
0,D_6,D_3,0.1
0,D_7,D_7,0.2
0,D_6,D_4,0.1
0,D_7,D_9,0.1
0,D_6,D_6,0.1
0,D_7,D_7,0.1
0,D_7,D_7,0.2
0,D_6,D_6,0.1
0,D_6,D_6,0.1
0,D_6,D_6,0.1
0,D_6,D_6,0.1
0,D_6,D_6,0.1
0,D_6,D_6,0.1
0,D_6,D_5,0.1
0,D_6,D_6,0.1
0,D_6,D_6,0.1
0,D_6,D_4,0.1
0,D_6,D_11,0.1
0,D_6,D_11,0.2
0,D_6,D_11,0.1
0,D_6,D_6,0.1
0,D_6,D_6,0.1
0,D_6,D_6,0.1
0,D_6,D_5,0.1
0,D_6,D_12,0.1
0,D_6,D_17,0.1
0,D_6,D_11,0.1
0,D_6,D_14,0.1
0,D_7,D_9,0.1
0,D_8,D_8,0.1
0,D_8,D_8,0.1
0,D_10,D_10,0.1
0,D_10,D_7,0.1
0,D_9,D_8,0.1
0,D_9,D_10,0.1
0,D_9,D_10,0.1
0,D_9,D_8,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.1
0,D_9,D_7,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.2
0,D_10,D_8,0.1
0,D_10,D_9,0.1
0,D_10,D_10,0.1
0,D_10,D_9,0.1
0,D_10,D_14,0.1
0,D_10,D_7,0.1
0,D_9,D_8,0.1
0,D_9,D_8,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.3
0,D_10,D_9,0.1
0,D_10,D_9,0.1
0,D_8,D_13,0.1
0,D_8,D_8,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.1
0,D_8,D_8,0.1
0,D_8,D_9,0.1
0,D_8,D_8,0.1
0,D_8,D_8,0.1
0,D_8,D_13,0.1
0,D_8,D_8,0.2
0,D_8,D_9,0.1
0,D_10,D_9,0.1
0,D_10,D_10,0.1
0,D_10,D_10,0.1
0,D_9,D_9,0.1
0,D_9,D_9,0.1
